S_time,W_time,R_time,Processors,id,type,Max_resource,Min_resource,Total_cost
15097679,2,619,64,32062,2,80,58,39616
15097903,3,166,64,32063,2,80,58,10624
15098313,2,5733,64,32064,2,80,58,366912
15098347,2,851,64,32065,2,80,58,54464
15099365,3,870,64,32066,2,80,58,55680
15100587,2,688,32,32067,2,40,29,22016
15100729,1702,5860,512,32068,2,640,461,3000320
15101672,3,1333,32,32069,2,40,29,42656
15103350,3,1331,32,32070,2,40,29,42592
15104854,2,1348,32,32071,2,40,29,43136
15104860,2,4102,64,32072,2,80,58,262528
15107260,64,10705,32,32073,2,40,29,342560
15108288,15681,7422,256,32074,2,320,231,1900032
15117965,48798,10494,32,32075,1,32,32,335808
15118058,2,20,32,32076,1,32,32,640
15118084,4,19,32,32077,1,32,32,608
15118112,2,23,32,32078,1,32,32,736
15118138,6,21,32,32079,1,32,32,672
15118168,4,20,32,32080,1,32,32,640
15118196,4,20,32,32081,1,32,32,640
15118224,3,19,32,32082,1,32,32,608
15118251,2,20,32,32083,1,32,32,640
15118277,2,20,32,32084,1,32,32,640
15118304,2,20,32,32085,1,32,32,640
15118330,4,19,32,32086,1,32,32,608
15118358,2,20,32,32087,1,32,32,640
15118385,3,20,32,32088,1,32,32,640
15118412,2,20,32,32089,1,32,32,640
15118439,2,19,32,32090,1,32,32,608
15118465,2,20,32,32091,1,32,32,640
15118491,2,20,32,32092,1,32,32,640
15118517,2,19,32,32093,1,32,32,608
15118543,2,20,32,32094,1,32,32,640
15118569,2,16,64,32095,1,64,64,1024
15118597,2,11,64,32096,1,64,64,704
15118613,1,11,64,32097,1,64,64,704
15118628,2,11,64,32098,1,64,64,704
15118644,2,11,64,32099,1,64,64,704
15118659,3,10,64,32100,1,64,64,640
15118675,2,11,64,32101,1,64,64,704
15118691,2,11,64,32102,1,64,64,704
15118706,3,10,64,32103,1,64,64,640
15118722,2,11,64,32104,1,64,64,704
15118738,2,11,64,32105,1,64,64,704
15118754,2,11,64,32106,1,64,64,704
15118769,3,10,64,32107,1,64,64,640
15118785,2,11,64,32108,1,64,64,704
15118801,2,12,64,32109,1,64,64,768
15118817,2,10,64,32110,1,64,64,640
15118832,2,11,64,32111,1,64,64,704
15118848,2,11,64,32112,1,64,64,704
15118864,2,11,64,32113,1,64,64,704
15118879,2,11,64,32114,2,80,58,704
15123290,2,103,64,32115,2,80,58,6592
15128007,30194,461,64,32116,2,80,58,29504
15128157,30048,6908,128,32117,2,160,116,884224
15128257,3137,495,256,32118,1,256,256,126720
15128361,29855,16,64,32119,2,80,58,1024
15131387,16,8409,512,32120,2,640,461,4305408
15132167,26130,3945,32,32121,2,40,29,126240
15134890,23507,12728,256,32122,2,320,231,3258368
15134909,36218,16212,256,32123,2,320,231,4150272
15135328,22893,122,64,32124,2,80,58,7808
15137156,21078,82,32,32125,2,40,29,2624
15138121,20125,205,32,32126,1,32,32,6560
15138217,20036,26,32,32127,1,32,32,832
15139090,19166,22,32,32128,2,40,29,704
15140631,17639,125,256,32129,2,320,231,32000
15142742,15520,7181,128,32130,2,160,116,919168
15144633,13647,759,64,32131,2,80,58,48576
15151267,7018,4894,32,32132,2,40,29,156608
15154441,3850,1001,64,32133,2,80,58,64064
15158675,2,378,32,32134,2,40,29,12096
15159157,5,91,128,32135,2,160,116,11648
15159301,3,398,64,32136,2,80,58,25472
15159317,2,3313,128,32137,2,160,116,424064
15159580,10437,24648,512,32138,2,640,461,12619776
15159608,4,138,32,32139,2,40,29,4416
15159775,3,231,32,32140,2,40,29,7392
15159962,5,395,32,32141,2,40,29,12640
15159995,3,214,32,32142,2,40,29,6848
15160108,3,4233,32,32143,2,40,29,135456
15160162,2472,80,128,32144,2,160,116,10240
15160618,2,2122,32,32145,2,40,29,67904
15161227,3,435,64,32146,2,80,58,27840
15161483,3,95,32,32147,2,40,29,3040
15161593,2,1591,64,32148,2,80,58,101824
15161967,2,690,64,32149,2,80,58,44160
15161980,2,85,64,32150,2,80,58,5440
15162971,33,4347,64,32151,2,80,58,278208
15163624,2,1288,128,32152,2,160,116,164864
15164033,2,8536,64,32153,2,80,58,546304
15164394,3,2871,32,32154,2,40,29,91872
15164488,2,8201,64,32155,2,80,58,524864
15164693,2,241,128,32156,2,160,116,30848
15165072,2,433,128,32157,2,160,116,55424
15165351,2,431,128,32158,2,160,116,55168
15165451,2,3580,128,32159,2,160,116,458240
15167765,3,6340,64,32160,2,80,58,405760
15170445,4,6314,128,32161,2,160,116,808192
15171118,16243,10357,256,32162,2,320,231,2651392
15172811,3955,15318,128,32163,2,160,116,1960704
15175027,2,72,32,32164,1,32,32,2304
15175572,3,11,32,32165,1,32,32,352
15175945,3,12,32,32166,1,32,32,384
15176035,3,8,32,32167,1,32,32,256
15176093,2,9,32,32168,1,32,32,288
15176370,2,8,32,32169,1,32,32,256
15176567,2,8,32,32170,1,32,32,256
15176665,2,8,32,32171,2,40,29,256
15177020,20701,12762,256,32172,2,320,231,3267072
15177193,65,10733,32,32173,1,32,32,343456
15178237,2,12,32,32174,2,40,29,384
15178250,0,61,32,32175,1,32,32,1952
15178414,2,18,32,32176,2,40,29,576
15184468,3,283,32,32177,2,40,29,9056
15185313,3,283,32,32178,2,40,29,9056
15186201,2,4079,64,32179,2,80,58,261056
15186517,2,292,32,32180,2,40,29,9344
15187193,175,288,32,32181,2,40,29,9216
15187930,63,10531,32,32182,2,40,29,336992
15198462,64,10758,32,32183,2,40,29,344256
15207204,3,97,64,32184,2,80,58,6208
15209221,43949,12797,32,32185,1,32,32,409504
15211145,54909,4,128,32186,2,160,116,512
15213711,3,8143,256,32187,2,320,231,2084608
15214794,15176,13077,512,32188,2,640,461,6695424
15215389,6723,11778,256,32189,2,320,231,3015168
15216273,450,16275,128,32190,2,160,116,2083200
15216339,391,9393,128,32191,2,160,116,1202304
15216498,17903,10304,256,32192,2,320,231,2637824
15216509,398,42,128,32193,2,160,116,5376
15217300,2,353,128,32194,2,160,116,45184
15217592,3,194,128,32195,2,160,116,24832
15217776,14,67,128,32196,2,160,116,8576
15217808,159,5906,64,32197,2,80,58,377984
15217953,3,16506,128,32198,2,160,116,2112768
15217990,3,77,128,32199,2,160,116,9856
15218053,3,27,64,32200,2,80,58,1728
15218061,2,44,64,32201,2,80,58,2816
15218089,2,156,128,32202,2,160,116,19968
15218518,3,48,64,32203,2,80,58,3072
15218806,3,22,64,32204,2,80,58,1408
15218896,3,102,64,32205,2,80,58,6528
15218951,2,1523,128,32206,2,160,116,194944
15219025,4,2205,64,32207,2,80,58,141120
15219427,948,3980,32,32208,2,40,29,127360
15219638,2,305,64,32209,2,80,58,19520
15219675,6450,6526,128,32210,2,160,116,835328
15220189,288,647,128,32211,2,160,116,82816
15220532,6,5968,32,32212,2,40,29,190976
15220743,2,1486,32,32213,2,40,29,47552
15220815,0,54,64,32214,2,80,58,3456
15220869,0,127,64,32215,1,64,64,8128
15220880,3,28,32,32216,1,32,32,896
15220995,3,20,32,32217,2,40,29,640
15221042,0,82,64,32218,2,80,58,5248
15221076,3,742,64,32219,2,80,58,47488
15221123,0,93,64,32220,2,80,58,5952
15221296,0,36,64,32221,2,80,58,2304
15221332,0,58,64,32222,2,80,58,3712
15221423,436,251,256,32223,2,320,231,64256
15221425,0,74,64,32224,2,80,58,4736
15221499,0,126,64,32225,2,80,58,8064
15221579,2,2605,32,32226,2,40,29,83360
15221683,0,60,64,32227,2,80,58,3840
15221743,0,77,64,32228,2,80,58,4928
15221835,3,177,32,32229,2,40,29,5664
15221856,0,74,64,32230,2,80,58,4736
15221930,0,66,64,32231,2,80,58,4224
15222007,2,71,128,32232,2,160,116,9088
15222013,3,3183,64,32233,2,80,58,203712
15222080,0,29,64,32234,2,80,58,1856
15222109,0,111,64,32235,2,80,58,7104
15222231,0,54,64,32236,2,80,58,3456
15222285,0,77,64,32237,2,80,58,4928
15222320,4,48,32,32238,2,40,29,1536
15222360,3,3343,64,32239,2,80,58,213952
15222422,0,44,64,32240,2,80,58,2816
15222464,3,408,32,32241,2,40,29,13056
15222466,0,142,64,32242,2,80,58,9088
15222476,2,9013,64,32243,2,80,58,576832
15222619,4,753,128,32244,2,160,116,96384
15222622,0,109,64,32245,2,80,58,6976
15222651,226,210,32,32246,2,40,29,6720
15222730,0,123,64,32247,2,80,58,7872
15222926,0,72,64,32248,2,80,58,4608
15222986,2,99,64,32249,2,80,58,6336
15223015,10897,487,256,32250,2,320,231,124672
15223975,0,49,64,32251,2,80,58,3136
15224023,0,162,64,32252,2,80,58,10368
15224233,0,121,64,32253,2,80,58,7744
15224354,0,101,64,32254,2,80,58,6464
15224382,3,6046,32,32255,2,40,29,193472
15224518,0,142,64,32256,2,80,58,9088
15224696,0,150,64,32257,2,80,58,9600
15224731,1581,124,128,32258,2,160,116,15872
15224845,0,58,64,32259,2,80,58,3712
15224909,3,1418,32,32260,2,40,29,45376
15224954,0,138,64,32261,2,80,58,8832
15224972,4,679,32,32262,2,40,29,21728
15225091,0,197,64,32263,2,80,58,12608
15225221,3,437,32,32264,2,40,29,13984
15225314,0,85,64,32265,2,80,58,5440
15225386,5,571,32,32266,2,40,29,18272
15225399,0,45,64,32267,2,80,58,2880
15225436,11,74,32,32268,2,40,29,2368
15225521,0,66,64,32269,2,80,58,4224
15225544,4,401,32,32270,2,40,29,12832
15225587,0,200,64,32271,2,80,58,12800
15225849,0,100,64,32272,2,80,58,6400
15225948,0,283,64,32273,2,80,58,18112
15226128,3,44,32,32274,1,32,32,1408
15226188,5,37,32,32275,2,40,29,1184
15226310,0,76,64,32276,2,80,58,4864
15226386,0,49,64,32277,2,80,58,3136
15226491,0,92,64,32278,2,80,58,5888
15226522,3,137,32,32279,2,40,29,4384
15226544,3,116,128,32280,2,160,116,14848
15226582,0,142,64,32281,2,80,58,9088
15226598,3,275,32,32282,2,40,29,8800
15226724,0,140,64,32283,2,80,58,8960
15226864,0,175,64,32284,2,80,58,11200
15227044,4,5523,32,32285,2,40,29,176736
15227069,4,9164,64,32286,2,80,58,586496
15227072,0,104,64,32287,2,80,58,6656
15227196,0,147,64,32288,2,80,58,9408
15227385,0,104,64,32289,2,80,58,6656
15227416,4,11661,128,32290,2,160,116,1492608
15227489,0,156,64,32291,2,80,58,9984
15227703,0,98,64,32292,2,80,58,6272
15227709,4,140,32,32293,2,40,29,4480
15227801,0,79,64,32294,2,80,58,5056
15227919,0,97,64,32295,2,80,58,6208
15228014,6,313,32,32296,2,40,29,10016
15228016,0,73,64,32297,2,80,58,4672
15228062,3,1383,64,32298,2,80,58,88512
15228129,0,96,64,32299,1,64,64,6144
15228159,5,33,32,32300,2,40,29,1056
15228233,0,142,64,32301,2,80,58,9088
15228336,3,7069,32,32302,1,32,32,226208
15228394,3,31,32,32303,2,40,29,992
15228427,0,120,64,32304,2,80,58,7680
15228547,0,100,64,32305,2,80,58,6400
15228722,0,301,64,32306,2,80,58,19264
15229009,0,161,64,32307,2,80,58,10304
15229176,31,94,32,32308,2,40,29,3008
15229242,0,170,64,32309,2,80,58,10880
15229366,0,121,64,32310,2,80,58,7744
15229418,6,115,32,32311,2,40,29,3680
15229463,26,1696,32,32312,2,40,29,54272
15229552,0,249,64,32313,2,80,58,15936
15229591,20,292,32,32314,2,40,29,9344
15229670,24,107,32,32315,2,40,29,3424
15229797,0,327,64,32316,2,80,58,20928
15230013,11,1467,32,32317,2,40,29,46944
15230045,11,106,32,32318,2,40,29,3392
15230215,0,177,64,32319,2,80,58,11328
15230349,46,90,32,32320,2,40,29,2880
15230350,0,134,64,32321,2,80,58,8576
15230534,0,155,64,32322,2,80,58,9920
15230686,0,86,64,32323,2,80,58,5504
15230805,0,128,64,32324,2,80,58,8192
15230974,6,155,32,32325,2,40,29,4960
15230977,0,122,64,32326,2,80,58,7808
15231113,0,146,64,32327,2,80,58,9344
15231250,0,88,64,32328,2,80,58,5632
15231286,9,166,32,32329,2,40,29,5312
15231382,0,108,64,32330,2,80,58,6912
15231490,0,150,64,32331,2,80,58,9600
15231563,7,13775,64,32332,2,80,58,881600
15231700,0,127,64,32333,2,80,58,8128
15231714,4,49,32,32334,2,40,29,1568
15231826,0,62,64,32335,2,80,58,3968
15231927,4,1478,64,32336,2,80,58,94592
15231936,3,51,32,32337,2,40,29,1632
15231958,4,1447,32,32338,2,40,29,46304
15231959,0,154,64,32339,2,80,58,9856
15232112,0,112,64,32340,2,80,58,7168
15232193,6,54,32,32341,2,40,29,1728
15232225,5,246,32,32342,2,40,29,7872
15232277,0,163,64,32343,2,80,58,10432
15232439,0,110,64,32344,2,80,58,7040
15232513,8,66,32,32345,2,40,29,2112
15232648,0,124,64,32346,2,80,58,7936
15232771,0,63,64,32347,2,80,58,4032
15232892,0,156,64,32348,2,80,58,9984
15233048,0,84,64,32349,2,80,58,5376
15233190,0,175,64,32350,1,64,64,11200
15233191,3,25,32,32351,1,32,32,800
15233221,0,29,32,32352,2,40,29,928
15233365,0,43,64,32353,1,64,64,2752
15233414,3,35,32,32354,2,40,29,1120
15233428,10,2261,128,32355,2,160,116,289408
15233452,0,122,64,32356,2,80,58,7808
15233493,5,7130,32,32357,2,40,29,228160
15233574,0,72,64,32358,2,80,58,4608
15233590,332,14706,32,32359,2,40,29,470592
15233648,286,2978,32,32360,2,40,29,95296
15233654,290,8585,128,32361,2,160,116,1098880
15233694,0,122,64,32362,2,80,58,7808
15233816,0,64,64,32363,2,80,58,4096
15233932,0,295,64,32364,2,80,58,18880
15234227,0,101,64,32365,2,80,58,6464
15234328,0,134,64,32366,2,80,58,8576
15234367,4,341,32,32367,2,40,29,10912
15234416,8633,119,512,32368,2,640,461,60928
15234461,0,119,64,32369,2,80,58,7616
15234641,0,129,64,32370,2,80,58,8256
15234770,0,63,64,32371,2,80,58,4032
15234855,5,14098,32,32372,2,40,29,451136
15234857,0,124,64,32373,2,80,58,7936
15234981,0,165,64,32374,1,64,64,10560
15235047,4,27,32,32375,2,40,29,864
15235233,0,122,64,32376,2,80,58,7808
15235355,0,112,64,32377,2,80,58,7168
15235525,0,99,64,32378,2,80,58,6336
15235552,3,78,32,32379,2,40,29,2496
15235623,0,75,64,32380,2,80,58,4800
15235749,0,178,64,32381,2,80,58,11392
15235926,0,6120,64,32382,1,64,64,391680
15235991,2,29,32,32383,2,40,29,928
15236231,7,4645,64,32384,2,80,58,297280
15236268,9,191,32,32385,2,40,29,6112
15236290,110,5798,64,32386,2,80,58,371072
15236327,2,1200,32,32387,2,40,29,38400
15236490,3,1065,32,32388,2,40,29,34080
15237475,7232,15411,256,32389,2,320,231,3945216
15237659,3,6143,128,32390,2,160,116,786304
15237832,10,4271,32,32391,2,40,29,136672
15238066,1018,3651,128,32392,2,160,116,467328
15238112,4087,47,64,32393,1,64,64,3008
15238327,13,32,32,32394,2,40,29,1024
15239114,8,412,32,32395,1,32,32,13184
15239779,3,26,32,32396,2,40,29,832
15240523,3,101,32,32397,2,40,29,3232
15240568,3,129,32,32398,2,40,29,4128
15241006,3,253,32,32399,2,40,29,8096
15241475,3,2327,128,32400,2,160,116,297856
15241592,3,5225,32,32401,2,40,29,167200
15241638,3,9748,32,32402,2,40,29,311936
15241679,50,241,32,32403,2,40,29,7712
15241726,16,1190,32,32404,2,40,29,38080
15241795,4,116,32,32405,2,40,29,3712
15242124,0,812,64,32406,2,80,58,51968
15242334,4,709,64,32407,1,64,64,45376
15242635,6,16,32,32408,1,32,32,512
15242742,3,29,32,32409,2,40,29,928
15242761,3,107,32,32410,2,40,29,3424
15242818,4,164,32,32411,2,40,29,5248
15242935,0,99,64,32412,2,80,58,6336
15243059,5,679,64,32413,2,80,58,43456
15243130,5,260,32,32414,2,40,29,8320
15243134,0,1503,64,32415,2,80,58,96192
15243148,4,89,32,32416,2,40,29,2848
15243258,9,134,512,32417,2,640,461,68608
15243403,4,681,32,32418,2,40,29,21792
15243714,787,135,32,32419,2,40,29,4320
15243765,8,364,128,32420,2,160,116,46592
15243842,4,569,128,32421,2,160,116,72832
15244098,6,1753,512,32422,2,640,461,897536
15244122,1738,4519,512,32423,2,640,461,2313728
15244427,7,66,32,32424,2,40,29,2112
15244508,5,191,32,32425,2,40,29,6112
15244518,3,182,32,32426,2,40,29,5824
15244635,0,68,64,32427,2,80,58,4352
15244654,3,526,32,32428,2,40,29,16832
15244676,5705,4633,512,32429,2,640,461,2372096
15244781,104,904,32,32430,2,40,29,28928
15244942,0,1143,64,32431,1,64,64,73152
15245211,6,12,32,32432,2,40,29,384
15245370,3,37,128,32433,2,160,116,4736
15245459,4,63,32,32434,2,40,29,2016
15245494,2,78,32,32435,2,40,29,2496
15245530,2,497,128,32436,2,160,116,63616
15245626,0,164,64,32437,2,80,58,10496
15245661,4,20091,128,32438,2,160,116,2571648
15245812,0,25,64,32439,2,80,58,1600
15245874,13548,345,512,32440,2,640,461,176640
15245916,103,112,32,32441,2,40,29,3584
15246085,0,2372,64,32442,2,80,58,151808
15246100,4,100,32,32443,2,40,29,3200
15246131,0,72,64,32444,2,80,58,4608
15246203,0,116,64,32445,2,80,58,7424
15246288,3,105,32,32446,2,40,29,3360
15246318,0,101,64,32447,2,80,58,6464
15246350,3,9852,128,32448,2,160,116,1261056
15246419,0,31,64,32449,2,80,58,1984
15246481,2,107,32,32450,2,40,29,3424
15246482,0,167,64,32451,2,80,58,10688
15246648,0,60,64,32452,2,80,58,3840
15246708,0,112,64,32453,2,80,58,7168
15246819,0,96,64,32454,2,80,58,6144
15246842,4,98,32,32455,2,40,29,3136
15246914,0,107,64,32456,1,64,64,6848
15246922,2,37,32,32457,2,40,29,1184
15247020,0,34,64,32458,2,80,58,2176
15247052,4,117,32,32459,2,40,29,3744
15247234,0,37,64,32460,2,80,58,2368
15247270,5,495,32,32461,2,40,29,15840
15247271,0,71,64,32462,2,80,58,4544
15247341,0,90,64,32463,2,80,58,5760
15247419,13,161,32,32464,2,40,29,5152
15247430,0,54,64,32465,2,80,58,3456
15247484,0,155,64,32466,2,80,58,9920
15247636,4,158,32,32467,2,40,29,5056
15247638,0,127,64,32468,2,80,58,8128
15247638,0,128,64,32469,2,80,58,8192
15247765,0,66,64,32470,2,80,58,4224
15247765,0,127,64,32471,2,80,58,8128
15247813,3,209,32,32472,2,40,29,6688
15247819,2,310,32,32473,2,40,29,9920
15247831,0,112,64,32474,2,80,58,7168
15247891,0,51,64,32475,2,80,58,3264
15247940,5,111,32,32476,2,40,29,3552
15247953,0,103,64,32477,2,80,58,6592
15247953,0,162,64,32478,2,80,58,10368
15248055,0,137,64,32479,2,80,58,8768
15248115,0,76,64,32480,2,80,58,4864
15248191,0,265,64,32481,2,80,58,16960
15248191,0,265,64,32482,2,80,58,16960
15248455,0,61,64,32483,2,80,58,3904
15248455,0,62,64,32484,2,80,58,3968
15248456,0,60,64,32485,2,80,58,3840
15248516,0,178,64,32486,2,80,58,11392
15248693,0,114,64,32487,2,80,58,7296
15248806,0,61,64,32488,2,80,58,3904
15248930,0,99,64,32489,2,80,58,6336
15248956,4,108,32,32490,2,40,29,3456
15249029,0,159,64,32491,2,80,58,10176
15249187,0,121,64,32492,2,80,58,7744
15249308,0,120,64,32493,2,80,58,7680
15249488,0,61,64,32494,2,80,58,3904
15249667,0,121,64,32495,2,80,58,7744
15249787,0,105,64,32496,2,80,58,6720
15249819,3,88,32,32497,2,40,29,2816
15249909,0,118,64,32498,2,80,58,7552
15250027,0,120,64,32499,2,80,58,7680
15250209,0,136,64,32500,2,80,58,8704
15250346,19,710,32,32501,2,40,29,22720
15250374,0,131,64,32502,2,80,58,8384
15250504,0,122,64,32503,2,80,58,7808
15250674,0,134,64,32504,2,80,58,8576
15250869,0,176,64,32505,2,80,58,11264
15251136,0,61,64,32506,2,80,58,3904
15251197,0,119,64,32507,2,80,58,7616
15251377,0,68,64,32508,2,80,58,4352
15251445,0,55,64,32509,2,80,58,3520
15251500,0,118,64,32510,2,80,58,7552
15251618,0,120,64,32511,2,80,58,7680
15251800,0,100,64,32512,2,80,58,6400
15251919,0,59,64,32513,2,80,58,3776
15251978,0,181,64,32514,2,80,58,11584
15252159,0,120,64,32515,2,80,58,7680
15252279,0,121,64,32516,2,80,58,7744
15252400,0,58,64,32517,2,80,58,3712
15252458,0,120,64,32518,2,80,58,7680
15252639,0,63,64,32519,2,80,58,4032
15252702,0,56,64,32520,2,80,58,3584
15252758,0,121,64,32521,2,80,58,7744
15252879,0,113,64,32522,2,80,58,7232
15252991,0,119,64,32523,2,80,58,7616
15253109,0,25,64,32524,2,80,58,1600
15253164,0,89,64,32525,2,80,58,5696
15253253,0,59,64,32526,2,80,58,3776
15253373,0,62,64,32527,2,80,58,3968
15253434,0,118,64,32528,2,80,58,7552
15253614,0,119,64,32529,2,80,58,7616
15253733,0,119,64,32530,2,80,58,7616
15253882,0,122,64,32531,2,80,58,7808
15253928,2,5189,64,32532,2,80,58,332096
15254003,0,178,64,32533,2,80,58,11392
15254181,0,121,64,32534,2,80,58,7744
15254302,0,64,64,32535,2,80,58,4096
15254364,0,117,64,32536,2,80,58,7488
15254481,0,180,64,32537,2,80,58,11520
15254721,0,120,64,32538,2,80,58,7680
15254841,0,168,64,32539,2,80,58,10752
15255008,0,137,64,32540,2,80,58,8768
15255010,6,4403,512,32541,2,640,461,2254336
15255145,0,182,64,32542,2,80,58,11648
15255326,0,103,64,32543,2,80,58,6592
15255429,0,200,64,32544,2,80,58,12800
15255629,0,95,64,32545,2,80,58,6080
15255682,3,39,32,32546,2,40,29,1248
15255708,10352,22664,256,32547,1,256,256,5801984
15255725,0,30,32,32548,2,40,29,960
15255728,0,180,64,32549,2,80,58,11520
15255773,2,155,32,32550,2,40,29,4960
15255990,0,63,64,32551,2,80,58,4032
15256053,0,57,64,32552,2,80,58,3648
15256176,0,96,64,32553,2,80,58,6144
15256211,40223,11909,128,32554,2,160,116,1524352
15256272,0,59,64,32555,2,80,58,3776
15256392,0,59,64,32556,2,80,58,3776
15256451,0,216,64,32557,2,80,58,13824
15256593,4,368,32,32558,2,40,29,11776
15256667,0,123,64,32559,2,80,58,7872
15256788,0,177,64,32560,2,80,58,11328
15257029,0,50,64,32561,2,80,58,3200
15257076,6,116,32,32562,2,40,29,3712
15257078,0,73,64,32563,2,80,58,4672
15257198,0,89,64,32564,2,80,58,5696
15257287,0,194,64,32565,2,80,58,12416
15257296,2,38,32,32566,2,40,29,1216
15257351,5,138,32,32567,2,40,29,4416
15257480,0,134,64,32568,2,80,58,8576
15257613,0,182,64,32569,2,80,58,11648
15257795,0,117,64,32570,2,80,58,7488
15257912,0,182,64,32571,2,80,58,11648
15258121,0,121,64,32572,2,80,58,7744
15258241,0,194,64,32573,1,64,64,12416
15258335,4,37,32,32574,1,32,32,1184
15258377,0,35,32,32575,2,40,29,1120
15258448,3,146,32,32576,2,40,29,4672
15258806,2,7038,64,32577,2,80,58,450432
15259235,566,1555,512,32578,2,640,461,796160
15259289,2,6645,32,32579,2,40,29,212640
15259417,723,5586,256,32580,2,320,231,1430016
15259435,1928,4242,512,32581,2,640,461,2171904
15261379,4691,22354,512,32582,2,640,461,11445248
15266083,74639,21868,512,32583,2,640,461,11196416
15269166,2,10478,64,32584,2,80,58,670592
15277246,3,156,32,32585,2,40,29,4992
15277862,4,166,32,32586,2,40,29,5312
15279117,3,165,32,32587,2,40,29,5280
15280061,3,150,32,32588,2,40,29,4800
15280839,2,146,32,32589,2,40,29,4672
15288018,8426,8783,128,32590,2,160,116,1124224
15292948,4,155,64,32591,2,80,58,9920
15295532,0,59,64,32592,2,80,58,3776
15295591,0,180,64,32593,2,80,58,11520
15295832,0,60,64,32594,2,80,58,3840
15295891,0,122,64,32595,2,80,58,7808
15296072,0,60,64,32596,2,80,58,3840
15296131,0,121,64,32597,2,80,58,7744
15296313,0,59,64,32598,2,80,58,3776
15296371,0,125,64,32599,2,80,58,8000
15296515,0,129,64,32600,2,80,58,8256
15296644,0,117,64,32601,2,80,58,7488
15296761,0,183,64,32602,2,80,58,11712
15296944,0,117,64,32603,2,80,58,7488
15297060,0,146,64,32604,2,80,58,9344
15297206,0,119,64,32605,2,80,58,7616
15297385,0,60,64,32606,2,80,58,3840
15297445,0,181,64,32607,2,80,58,11584
15297652,0,147,64,32608,2,80,58,9408
15297725,4,7813,128,32609,2,160,116,1000064
15297799,0,153,64,32610,2,80,58,9792
