S_time,R_time,Processors,sigma
8160300.375,21.297726,4,0.846572
8168832.79,21396.2799,86,0.369958
8171534.293,3979.550136,24,0.102919
8176999.269,29974.86089,31,0.550084
8177612.63,41145.39638,13,1.235493
8182404.339,105.188897,17,0.610825
8187488.184,6.462085,6,1.008785
8190446.921,11061.40035,2,0.834279
8197951.971,596713.6968,4,1.632193
8198910.415,4.214574,15,1.041217
8202310.357,442.28959,85,1.875461
8203160.094,42.383981,3,0.821383
8205889.831,22898.14992,12,1.643525
8218162.923,96.276783,28,0.292402
8220481.538,114.868987,12,1.613945
8223086.924,7890.534285,2,0.129955
8226260.204,1395.344513,8,0.77384
8229256.219,32.10102,14,1.311941
8238729.999,14.389695,3,1.23396
8242177.178,24003.38856,3,0.220082
8242740.7,17568.71893,2,0.789874
8249764.279,524197.8175,89,0.471811
8258370.71,21356.73153,6,1.061619
8259351.212,1724431.87,3,0.649467
8260231.734,685.049103,26,0.001902
8261693.913,533.95459,19,1.682534
8264500.483,45134.26864,2,1.003445
8266661.205,20432.25017,74,1.07064
8267073.11,16579.22193,10,0.527255
8269259.303,3.871915,2,1.458829
8270429.836,3408.694181,28,0.874716
8271472.516,11.179799,53,0.790959
8275007.408,365099.6375,17,0.938705
8276177.862,3.316596,82,1.339676
8276745.071,7046.809386,3,0.717322
8280791.009,734359.0087,44,0.835496
8286701.123,18.901952,2,1.834112
8288282.643,28324.45502,20,1.029759
8290061.04,594780.0601,57,0.456026
8295029.754,1473256.576,5,0.438325
8295410.525,7.822516,3,0.117706
8295435.741,528.019928,5,1.666142
8295643.344,3.770296,64,0.140461
8298115.826,54393.88229,15,0.312291
8299639.45,110550.7243,2,1.083899
8302464.945,158257.3453,65,1.59673
8304614.613,46997.78013,2,1.420755
8307044.642,52770.45691,2,1.635971
8307353.043,116501.9788,13,1.674681
8309866.001,291.303012,12,0.155982
8310840.784,70250.91067,3,1.707157
8316021.697,188.91713,2,0.306142
8326514.391,45572.80268,36,0.238912
8328629.864,15992.43518,2,1.340955
8330171.667,10318.20391,3,0.390092
8342917.111,38865.33824,30,1.122975
8347925.162,247.530643,9,0.958351
8348933.922,54286.49367,9,1.592944
8350920.883,382605.386,12,0.71305
8351085.364,830065.9079,14,0.120091
8365142.541,52242.19476,3,0.426189
8367035.921,83.056167,14,0.665948
8370816.946,8345.801097,2,1.64142
8375144.202,8209.14854,30,1.515553
8376848.328,267.915126,3,0.328087
8382889.075,15.461138,14,1.518025
8389431.607,146665.5752,53,0.621076
8390306.598,721121.0151,3,0.713111
8402638.825,46692.07677,36,0.293604
8403227.974,1279.359186,2,1.198596
8406008.601,57.52795,11,1.323259
8411683.866,344950.2752,10,1.554327
8413066.652,1236631.498,6,1.105627
8416590.065,297.764088,2,1.184791
8420187.114,16937.7361,6,0.301739
8420566.949,3061794.574,3,1.962184
8423783.948,1204.657434,38,1.82731
8429690.476,13.805666,67,1.355907
8431913.191,391.200972,40,1.804576
8441855.681,121.139551,3,0.379005
8442141.807,5906.228896,9,0.605578
8446998.827,48.048283,23,0.903711
8451355.329,400841.4326,16,0.186818
8452574.444,140.997561,51,1.271707
8453533.269,29.418033,4,1.152848
8458996.945,20188.94091,5,0.884577
8464765.808,469.287403,6,1.341519
8474252.712,1057432.919,50,1.514918
8484956.097,5.519536,3,1.316334
8485018.058,465.801389,7,1.709672
8488490.679,15330.76182,3,1.348635
8493619.133,640343.2878,41,1.123939
8495129.25,105348.7538,23,0.034885
8498740.382,9.529534,5,0.440833
8499918.268,122.34844,54,1.865639
8513271.893,1005586.522,4,0.871652
8517626.023,217055.3845,6,0.899063
8519554.323,37707.68608,6,0.799315
8520862.483,5.842614,88,0.750823
8523905.469,76734.98274,2,1.519957
8523943.805,2155.257511,3,1.746925
8530740.432,760626.5412,5,0.859918
8539085.398,63540.35274,2,0.950838
8540778.756,6.043952,45,1.953985
8549326.035,30593.31822,10,0.15972
8551325.562,3019.914548,32,1.423576
8552470.163,51094.93398,27,1.874451
8559411.047,9.046858,9,0.915009
8560186.94,6159.790304,3,1.872365
8563450.313,6384.893036,2,0.473932
8565698.861,267.36349,3,0.044777
8570795.948,10308.69627,58,0.001982
8577234.149,67585.3022,90,1.776027
8579176.457,4.213008,28,0.084098
8584049.6,365557.0708,2,0.945532
8594178.244,498317.9637,5,0.258111
8594711.651,26458.89813,7,0.100424
8595371.517,150.735652,4,1.455311
8597397.349,662855.9916,2,1.114793
8598834.994,18.293767,37,0.79892
8603275.773,23959.10626,2,0.620166
8604083.543,477.614466,84,0.245746
8612652.672,2507153.469,2,1.020177
8613330.666,327.389002,5,0.169489
8615135.958,23124.64479,72,1.19861
8616262.911,113.284112,5,1.04251
8618654.706,204982.4993,4,1.0356
8621626.352,225.936141,9,0.819931
8621734.853,2939.530128,7,0.233206
8624549.7,1414966.519,5,1.517273
8627670.789,412.93763,21,0.717328
8628157.851,9.421375,3,0.401542
8628621.473,53454.55531,7,0.36484
8630932.017,14167.98904,11,1.981542
8631050.788,1877511.627,11,0.762255
8633332.432,294689.921,2,1.725101
8644462.644,129.475893,69,1.418592
8644855.672,9369.842764,25,0.216121
8648876.733,2597536.327,9,1.439297
8650091.692,78.539167,33,0.476664
8650899.78,51.735246,3,0.613911
8655560.377,292848.3717,7,0.557815
8655566.055,256.136864,76,1.876289
8657408.57,314004.5466,16,0.60208
8660710.54,15787.37637,64,1.742581
8669143.909,9118.706725,14,1.726627
8669936.736,27507.89453,2,1.964387
8671681.963,89.980249,35,0.0376
8674248.525,3.810278,45,0.876997
8674723.301,4.415257,35,0.961214
8675837.419,523330.3413,71,1.29857
8680257.751,85818.46815,5,1.704048
8687323.799,24678.47924,4,0.303183
8692582.822,112391.0381,52,0.021435
8695785.118,2703.578074,36,0.484544
8696792.767,14.818133,74,1.071238
8701172.158,114.429946,9,0.459331
8706724.209,3641.575127,19,1.039115
8711542.607,25600.34766,2,1.01715
8713086.344,76195.44144,13,1.034709
8716879.556,1019857.287,3,0.260303
8723316.011,607960.9087,4,0.226636
8723805.874,756.744417,21,0.665038
8725657.484,5145.405665,2,0.474182
8728064.119,2647.491429,25,1.025074
8730416.036,25.733037,27,0.13878
8733073.395,848.136738,15,1.392207
8734091.416,427968.144,7,0.039931
8734741.532,696728.9791,6,1.012606
8734768.282,11.092389,31,0.261341
8735492.597,19582.4156,40,1.037361
8736203.082,4.416708,4,1.083178
8736305.974,3.352791,10,1.118071
8747575.424,210.154649,13,0.909064
8749821.192,156.193546,3,1.779474
8752715.417,634699.6519,54,0.385497
8758058.008,3.218718,19,0.06963
8758883.65,408178.3158,12,0.175937
8760391.449,6.802648,7,0.3038
8768278.004,42.856934,64,1.323551
8773119.337,40.185722,66,0.92716
8774260.37,806337.2586,75,1.210719
8774362.086,272020.4507,2,1.231675
8776023.006,834.36492,25,0.34463
8784108.133,271545.7367,12,0.99619
8790290.137,12941.92011,3,0.186261
8791024.325,349.778674,8,1.480187
8793256.913,1816.497611,24,0.970647
8794046.365,1712.129505,55,1.788658
8795080.096,3865.571992,9,0.899078
8795186.09,6082.566997,10,1.043418
8797733.231,44738.08534,19,1.291111
8798055.174,1688.333789,2,0.724419
8798298.293,699346.1904,20,1.275562
8799430.177,1269.311288,43,1.219821
8799784.395,406.813786,45,0.761104
8801983.581,392.484516,5,0.080782
8805208.349,4238.758128,13,0.088369
8808885.801,1771265.367,17,0.949434
8809583.578,863.551924,3,0.949879
8811471.873,46.763336,9,0.825039
8812208.306,242.151562,3,1.307898
8812338.47,39.762408,2,0.627552
8812631.698,58080.24477,29,0.965721
8812939.836,311388.0409,25,1.076427
8825360.702,427.362625,25,0.470967
8826326.069,257047.8572,2,0.476199
8826947.405,5.813584,12,1.994554
8831892.935,1890529.252,55,0.57762
8839468.687,54.14329,84,1.723399
8840523.881,147384.8475,11,0.89771
8841184.02,2279.718295,21,1.080555
8843573.709,189.641831,11,1.065645
8844533.13,510.350003,14,0.609417
8848900.998,5981.250302,5,0.345667
8850670.583,161.034526,2,1.172366
8851746.157,274.531193,65,0.512383
8856710.618,9.59106,4,1.824985
8856840.145,975.998505,64,0.986396
8859557.038,100.351763,5,0.08481
8860874.255,286.107693,2,0.025061
8861093.289,15336.0855,35,1.964997
8861326.041,63854.14961,11,1.721251
8865531.575,12.243215,2,1.099857
8866872.588,3775.262656,7,1.205252
8870255.563,7.017658,4,1.394223
8870962.734,609.791181,7,1.840027
8871207.954,460954.7165,2,1.43842
8876652.823,26859.91986,13,1.469723
8878854.638,4.808884,17,1.176363
8880464.401,125.719128,2,0.119479
8888352.854,1330.958634,67,0.726031
8899940.782,36.290764,11,0.934575
8900259.257,772.754261,75,1.843448
8901036.765,18.608859,33,0.716872
8905369.56,708154.8448,58,1.80936
8907898.584,5071.571152,29,1.162317
8909574.415,41031.96566,2,1.101147
8915781.045,10425.54254,3,1.372421
8919678.419,12377.42925,8,0.570224
8921626.75,9.794613,19,0.689524
8923918.696,19921.89051,5,0.835985
8924645.786,835638.2135,2,1.116952
8926057.47,34.963734,3,1.399364
8931393.572,522288.0778,5,0.887141
8934881.072,134146.2285,2,1.641229
8936257.105,700.508181,2,0.651072
8938130.888,371155.957,6,1.835001
8938467.581,75717.90714,3,1.960634
8939987.789,24225.69002,9,1.62898
8945747.215,4.596742,3,1.010307
8946661.486,556690.9422,4,1.844619
8950856.997,11898.35033,2,0.880798
8951537.562,4.21351,32,0.385324
8964183.204,12.141626,21,0.379763
8964330.277,335716.906,27,0.845816
8973360.998,15354.01264,22,0.579536
8979841.06,6.810556,87,0.800391
8981156.963,50576.7256,14,1.541918
8983580.061,11491.70014,3,0.527717
8991371.984,169.966634,55,1.55575
8991486.827,83920.6381,5,1.391186
8991602.661,134467.5791,33,1.297462
8991995.73,215566.0353,2,1.770939
9000002.683,8392.351804,59,1.355409
9010789.522,34.913041,68,0.42028
9011926.556,245.956451,27,1.216509
9017346.69,8987.431415,43,1.05513
9017378.794,2916.371661,2,1.529256
9025328.52,28140.45288,72,0.442537
9031878.087,262.689651,2,0.114618
9034612.623,12.48184,3,0.783064
9036298.838,14.451812,18,0.694156
9037421.712,7025.046793,4,1.111719
9039388.804,5993.871552,14,1.220899
9040513.361,60120.02256,79,1.344255
9042841.142,285933.1797,4,1.25392
9047602.94,9.530492,84,0.861705
9051829.729,5.781392,15,1.853745
9055920.667,25679.02272,73,1.212418
9067311.745,34.07882,30,1.237111
9076823.224,351.656819,10,0.068924
9079750.649,6029.843953,44,1.37422
9080887.527,1460352.891,4,1.412276
9081975.106,3.145248,7,0.639167
9082690.824,18726.53354,14,1.533285
9083517.325,216342.9243,7,1.085408
9089215.078,14039.60342,32,1.385289
9090077.504,16.878522,3,1.240505
9093602.448,347.481931,30,1.241545
9100811.949,403.784508,2,1.09263
9100876.713,451.154325,4,1.126357
9103051.327,400.194863,67,1.890656
9106658.106,21.069438,10,0.242068
9113386.016,834185.4098,75,0.668956
9114303.72,49148.26597,49,1.043612
9114625.445,24534.53351,21,1.926253
9118346.599,1515706.706,13,1.289023
9119678.734,36.747471,48,1.228314
9120659.864,2133085.29,4,0.514336
9128732.166,803.760122,87,0.111286
9131050.326,283330.7364,8,0.755799
9132036.355,168.337838,88,0.849905
9137852.928,131073.2455,3,1.486651
9139068.723,1113.027793,15,1.130568
9140218.676,256.002048,2,1.969197
9148263.828,9.536005,82,0.182818
9149428.716,13572.58797,77,0.300948
9153523.091,860415.1549,4,0.60539
9155762.093,2764.885785,2,1.446822
9158103.397,1164.519035,20,0.208006
9159347.776,278660.9872,5,1.417324
9159749.985,226614.7797,56,1.740265
9172031.747,10342.02927,10,1.984639
9174529.295,197.189271,18,1.522688
9174637.907,162.682637,2,0.133698
9178509.461,9201.090946,8,1.978125
9181420.958,43163.63741,10,1.49505
9185480.365,21475.82351,3,0.405
9193339.659,75.433286,2,1.219345
9193984.817,11.711108,11,0.94266
9201117.061,1372.340225,2,0.447774
9207563.933,6546.273719,2,1.193257
9208490.272,4.566801,3,0.541833
9210110.081,9899.495488,7,1.667089
9210382.285,1387015.58,2,0.038789
9215332.699,408269.2811,19,1.53364
9217711.291,769225.4099,31,1.303507
9222275.51,229521.7033,21,0.709598
9227631.93,16.207953,8,0.891449
9233011.98,8.383321,81,1.259377
9233966.713,6684.417616,45,1.555052
9237213.718,3.909114,7,0.079417
9238234.837,5850.197755,22,1.016527
9239005.486,149465.5007,2,0.948774
9242101.917,43525.53445,4,1.693805
9243621.961,6.946554,3,1.242883
9251115.677,605.225581,4,1.924282
9251813.365,422.612442,3,0.485582
9251940.679,2795436.975,69,1.291734
9258859.518,1508.100714,4,0.285727
9261983.436,6637.143914,16,1.324216
9263003.609,218.73587,8,1.91017
9269581.626,8.103927,5,0.791899
9272204.792,59.163729,6,1.298527
9273047.609,15147.47412,8,1.451356
9273252.056,486300.2663,25,0.436143
9274870.182,18051.52262,13,0.47919
9275009.733,2681507.27,15,0.844063
9277243.982,8687.827149,2,1.676635
9287979.503,221.088892,3,0.870797
9289528.542,64.357224,14,0.174127
9290172.713,4.55848,39,1.075713
9290885.748,30.301375,52,0.749466
9297221.81,318.096565,6,1.517754
9301057.892,158.773624,5,0.689605
9305249.781,685.432536,8,0.968066
9308515.459,17.081077,2,1.927205
9308540.593,188600.8852,3,1.603878
9311023.212,15898.12733,10,0.729014
9311371.331,4543.012658,5,0.593169
9319977.536,18845.81158,14,0.830903
9321245.599,62796.6298,6,0.256011
9327018.886,4116.991058,5,0.474599
9329185.229,73.535852,4,1.558399
9330903.278,127.266034,19,0.219374
9332455.377,3.676231,3,1.935124
9335264.883,6.193973,69,0.03512
9335577.517,60054.41536,3,0.557528
9338921.396,2048.419639,6,1.415553
9339514.725,90.126615,68,0.242933
9339624.758,78979.49994,4,1.235638
9339886.625,108.8433,48,0.176833
9346108.761,5085.796668,4,0.21582
9347131.602,4.079452,4,1.857673
9354971.423,228.922872,33,0.931014
9357550.017,219.909704,4,0.827812
9361883.486,614.327947,3,1.163572
9380775.91,3568.306102,4,1.721741
9383298.053,4.460519,2,1.525689
9384615.685,3521.481423,3,1.899972
9387326.009,6.478427,30,0.459282
9388242.706,55417.29789,42,0.065947
9392933.697,261.028465,10,0.845421
9395320.495,1137.370109,7,1.525999
9411295.088,94.084445,5,0.285726
9414054.492,299052.7142,11,1.222835
9414209.903,8.025813,43,1.410878
9417826.283,2184.789773,2,0.367859
9424996.925,1439.767867,42,1.26218
9426086.977,19.638645,4,0.287489
9427973.252,25.508182,2,1.796842
9434431.435,396.61988,2,1.351525
9434788.064,19659.28138,2,1.471987
9438609.38,10.508047,39,0.682023
9442593.029,2026.97798,26,0.294051
9444461.147,602658.6594,3,1.757763
9451488.274,1816.351424,3,0.558045
9454097.566,1280.925694,25,1.195244
9455475.578,3146.306477,29,1.413677
9464225.365,5.288926,5,1.785616
9466001.898,56.795235,46,0.637407
9466179.688,856680.7933,3,0.370331
9470885.911,250.266769,3,0.870146
9472650.711,909078.5965,2,0.626256
9479393.758,2707673.442,2,1.775857
9484333.993,2126798.19,28,1.137316
9491844.368,31.53295,2,1.932567
9494768.794,1024496.288,6,1.337762
9500858.9,1199922.886,7,0.834911
9515023.011,3.964289,4,0.100137
9515904.453,44.776222,5,1.564687
9531065.991,4.221127,2,1.493858
9531381.903,485071.3366,31,1.973449
9536207.488,1011.520472,29,1.283726
9536784.935,253177.0908,2,0.534349
9540170.166,156.247172,4,1.298715
9542028.521,1116.951556,11,1.812396
9543743.922,1061445.379,3,1.325198
9544410.33,8997.853299,11,1.17659
9547991.143,346719.5881,83,0.206703
9557311.134,1645336.891,4,0.168739
9559523.931,1868.010562,10,1.566616
9560145.866,513.425802,12,0.73066
9561165.991,2358043.232,3,1.957735
9561686.596,216657.6429,3,0.779909
9562562.739,98063.79382,3,1.517945
9563745.606,298702.9641,37,0.017077
9577464.291,5341.379845,6,1.043213
9579969.281,435.801262,23,0.050458
9580083.597,136233.817,24,0.325816
9583851.836,4.195836,13,1.10812
9584037.549,301.888793,3,0.35949
9599195.119,726995.2543,63,1.629207
9599840.975,325711.1096,8,0.411685
9600794.829,45863.11723,25,0.904212
9603676.761,1027.618865,10,0.27443
9608649.358,2251.921974,16,1.589966
9622125.164,91900.12626,6,0.365406
9624886.176,45.514991,40,0.742517
9626054.61,49.780601,45,0.307711
9631661.712,993865.234,2,1.827644
9632356.228,395.235202,35,0.617917
9635829.41,6182.325625,77,1.951707
9635847.257,3124763.824,2,0.713842
9651966.092,231811.8169,6,1.648921
9655289.168,5426.007072,6,0.459121
9656106.782,1176.556942,16,1.783565
9656197.902,58879.54581,23,1.520929
9662118.784,18.153865,13,0.294686
9662436.594,21.675677,2,1.999569
9666852.357,3.428278,5,1.313198
9669339.915,5.370356,6,1.745219
9678760.229,30374.31943,24,1.349342
9689613.525,24803.54797,4,1.477679
9693971.347,1099515.314,12,1.710364
9695503.755,129952.0276,3,1.492434
9696695.256,4.414432,34,0.038266
9698409.44,3540.221822,27,1.969887
9698417.677,6.173365,2,1.397242
9700196.989,91791.41963,6,1.732642
9701041.537,25.030164,7,0.647061
9703654.209,2085384.764,33,1.367189
9705778.155,717.079473,29,0.641794
9708751.065,1275246.767,64,0.304428
9712907.472,24.097211,79,0.696299
9714171.737,1591345.428,15,0.142152
9723276.422,440462.3502,78,0.953463
9723365.04,1611870.751,2,1.501295
9723886.939,179.210219,2,1.205031
9726749.18,4.46084,12,0.723257
9729419.9,31013.81664,5,0.867412
9735412.525,18.126739,76,1.541024
9736296.845,372752.1916,2,1.485883
9741333.363,64698.81145,4,0.765184
9741691.176,88.542112,31,1.858128
9745082.805,505.634329,52,1.850249
9755173.555,676.211438,6,0.7716
9758293.027,7715.538338,73,0.739476
9764827.859,22.702048,3,0.419
9767244.847,1460.057722,16,1.538721
9776278.276,34100.17867,2,1.674936
9776579.616,59.787783,79,1.583275
9777821.917,388948.387,11,0.190864
9781444.801,3305.753656,37,0.612583
9788476.574,1784.713316,2,0.624074
9788814.029,238681.4654,2,1.028023
9789022.884,10765.55203,4,0.025936
9789574.095,1237297.133,18,1.646585
9790431.455,4333.747818,13,0.623836
9791203.356,31222.25644,2,1.197555
9791216.324,78408.00023,7,0.030927
9799228.753,1123145.965,47,0.428807
9802116.701,26.326394,2,1.378719
9804881.229,5696.363084,2,0.187515
9805568.199,580029.6922,55,0.779292
9807924.585,42.643585,47,1.262263
9808596.308,18411.16122,11,0.51176
9810585.197,424.075932,13,0.840897
9830618.814,447581.9209,27,0.058306
9831001.552,2418.798747,2,1.990509
9833739.922,254309.8407,8,0.690671
9835304.019,428334.1386,6,0.982474
9841153.825,242.261967,2,1.415769
9842131.891,133.322127,66,0.642502
9844557.418,272.854774,12,0.450495
9852698.371,16.18234,43,0.371976
9855803.299,22439.36787,67,1.721856
9862685.609,3098.73706,44,1.071103
9866593.629,68654.33298,4,0.876122
9867046.521,44.074587,24,1.612026
9870271.572,206.777226,44,1.893155
9876010.85,5.472922,19,0.055096
9876933.186,1317.530864,51,1.400323
9877467.385,348011.1654,37,1.397256
9878296.031,4.209685,2,0.189326
9880531.071,2238632.105,20,0.458755
9886699.725,17960.20284,2,0.018399
9888404.758,49.5811,16,0.527868
9888993.001,4.6396,21,1.430996
9889114.818,8682.165073,14,1.526993
9889312.75,6437.008807,4,0.082553
9890274.752,8034.147446,17,0.828814
9893484.322,10158.09172,7,0.962559
9893501.85,11.128163,36,1.220824
9906368.157,1676.848114,6,1.383806
9913724.802,27986.63923,29,1.382806
9928161.626,20794.53897,80,0.624349
9929830.791,8.040194,4,0.47716
9940846.081,20918.07803,2,0.930246
9942273.857,1798.862015,3,0.918723
9944230.046,2516.583269,11,1.919803
9945492.047,9.24621,43,0.880018
9950256.35,1696.046717,7,0.455189
9958804.985,389331.2367,44,0.662365
9962728.882,539.957864,26,0.788336
9963336.357,6.715313,4,0.104282
9966807.057,17194.53652,2,1.78969
9972825.75,11091.8609,20,0.022835
9975720.253,121.369537,9,1.688426
9980482.539,1238588.965,5,0.187644
9983453.84,1002.641231,18,0.296606
9986058.01,2778039.341,51,1.544634
9989361.252,21.483802,20,0.778033
9994256.658,7920.003929,17,1.817351
9995712.878,359.980229,45,0.290428
9999491.321,781.174148,2,1.357477
10002861.11,12.905466,61,0.03006
10003985.31,2672.674745,3,1.188726
10008395.9,2539112.353,7,1.889784
10011264.56,42.236878,68,0.132675
10013571.56,71195.99554,8,0.720056
10015171.06,49171.96168,4,1.501219
10016109.12,18.474884,9,1.351851
